artist,title,Journey/Experience,Love/Desire,Life/Contemplation,Relationships/Belief,Wealth/World
John Lennon,Oh My Love,0.008058930565204058,0.26916798175703815,0.7065199490637757,0.008091147428751602,0.008161991185230581
John Lennon,Watching the Wheels,0.011312751150371853,0.09845509896302651,0.7233307198203495,0.1556960272939488,0.01120540277230336
John Lennon,Isolation,0.02013988674378238,0.02033839131988825,0.020111797023242183,0.24667008634616652,0.6927398385669206
John Lennon,Cold Turkey,0.14575486735020662,0.014491999682939882,0.33882160888219925,0.2875526496083927,0.21337887447626147
John Lennon,#9 Dream,0.012011262253113617,0.011847406327779522,0.5385188737789719,0.4257846032658077,0.011837854374327387
John Lennon,(Just Like) Starting Over,0.008893392183862993,0.33467812843657047,0.6389389615613833,0.008776481870992066,0.008713035947191252
Bob Marley,Turn Your Lights Down Low (Remix),0.49138567027713564,0.24809614031744723,0.0019965599536005143,0.25659166285251317,0.0019299665993033708
Bob Marley,Judge Not,0.03369407623709179,0.03657567240056702,0.8625325736696308,0.03333344656588242,0.03386423112682799
Bob Marley,One Cup Of Coffee,0.4831305128552053,0.022392888628161627,0.02252811434912746,0.02253260837121566,0.4494158757962899
Bob Marley,She Used To Call Me Dada,0.034036083969714324,0.8654294017680018,0.033428361852297014,0.03352956271997874,0.03357658969000819
Bob Marley,Roots,0.0173196919847151,0.016915536913337813,0.9317931703937947,0.01672572644804916,0.01724587426010326
Bob Marley,Acoustic Medley,0.23679548023704594,0.23779702397457506,0.0037124132895065215,0.2994981980369897,0.22219688446188274
Bob Marley,Lion Of Judah,0.9192616496571423,0.02008045259467582,0.020000127506203752,0.02045393338305538,0.02020383685892275
Bob Marley,Burnin’ and Lootin’ (Remix),0.23500362953018367,0.10829585537461116,0.4503605572100272,0.0086072710163332,0.19773268686884463
Bob Marley,Smile Jamaica,0.9326185380528333,0.016681946861209763,0.01675601556658113,0.017244573700436618,0.016698925818939107
Bob Marley,Nice Time,0.006989331097587419,0.12100609416376558,0.7733628719143557,0.007089914590660192,0.09155178823363112
Bob Marley,Place of Peace,0.3890408340892113,0.13226950257719566,0.45416239910710493,0.012289892819657951,0.012237371406830235
Bob Marley,Who Colt the Game,0.01364727652629907,0.9458356073925872,0.013454928864877142,0.013463840353524487,0.013598346862712147
Bob Marley,Wisdom,0.19299565578002664,0.13220208700593986,0.020183951930631567,0.6344627918038853,0.020155513479516673
Bob Marley,Send Me That Love,0.008766442462831177,0.28263796375068045,0.008751168601637946,0.5544318153032306,0.14541260988161983
Bob Marley,Sun is Shining (Robin Schulz Remix),0.018183795926925823,0.9272314348319411,0.018183043824522477,0.01820135414589999,0.018200371270710548
Bob Marley,You Can’t Blame the Youth,0.9378881701140205,0.015770281628090986,0.015486970341469111,0.015389844401000422,0.015464733515418914
Bob Marley,Screwface,0.5967917061509748,0.025155560902833534,0.32772241248744205,0.025239300146535637,0.025091020312214003
Bob Marley,Lion Of Judah (Conquering Lion),0.9192616496571423,0.02008045259467582,0.020000127506203752,0.02045393338305538,0.02020383685892275
Bob Marley,“Stir It Up”,0.005979513606117723,0.26583698045691184,0.0681755007714126,0.3807040282968511,0.27930397686870667
Bob Marley,And I Love Her,0.008767471282608337,0.9645195357363079,0.009000398207708439,0.008710931164699875,0.009001663608675372
Stevie Wonder,As,0.7753877156468327,0.06429923827016948,0.1556806942689855,0.002312549767062398,0.0023198020469497485
Stevie Wonder,Superstition,0.42620461414801974,0.15217564162088731,0.011253172347579133,0.39919965021743686,0.01116692166607691
Stevie Wonder,Isn’t She Lovely?,0.012900157891478525,0.4228376643419209,0.45637395841226897,0.09494248990594191,0.012945729448389752
Stevie Wonder,I Wish,0.013287492372141305,0.12166918918194551,0.012685956454330601,0.5268087558710347,0.3255486061205479
Stevie Wonder,I Just Called to Say I Love You,0.43355208634864334,0.5426831689224597,0.00786357170971644,0.008173328289888341,0.007727844729291919
Stevie Wonder,Sir Duke,0.0067664245188783344,0.006521078203503158,0.9736326316430703,0.0065710748292261536,0.006508790805322108
Stevie Wonder,Don’t You Worry ’Bout a Thing,0.006648615772292169,0.006299353256310599,0.09641031009208831,0.006350163980386836,0.884291556898922
Stevie Wonder,Higher Ground,0.01191439910671761,0.011825822609947616,0.6415194775302494,0.011866649430207984,0.32287365132287754
Stevie Wonder,"Signed, Sealed, Delivered I’m Yours",0.06608472264801248,0.006870616628294748,0.03808183936866701,0.8824425949192494,0.006520226435776497
Stevie Wonder,Happy Birthday,0.3130453216755602,0.18251174620420108,0.3861039031131971,0.008917296249743035,0.10942173275729847
Stevie Wonder,Living for the City,0.14989413735117968,0.007013632659507248,0.6561325363010763,0.1536327553534268,0.03332693833480998
Stevie Wonder,Faith,0.14912658988780705,0.16671579880302925,0.005194057010333727,0.6738218530405583,0.005141701258271719
Stevie Wonder,Master Blaster (Jammin’),0.006424123870917301,0.006436564950679388,0.006339720251049196,0.9744201825517057,0.006379408375648354
Stevie Wonder,Overjoyed,0.017163444901425025,0.25069122456718224,0.6981687115010997,0.017300497234404074,0.01667612179588897
Stevie Wonder,Knocks Me Off My Feet,0.005267639857632809,0.9789045211239358,0.005282199256277729,0.005278759859273663,0.005266879902879868
Stevie Wonder,Do I Do,0.04320114055785305,0.8661895246103428,0.0025453069402475376,0.08558396569768277,0.002480062193873654
Stevie Wonder,Ribbon in the Sky,0.20509699445740512,0.3293039921152646,0.09914309231465655,0.010558075918351936,0.3558978451943217
Stevie Wonder,Part-Time Lover,0.595550844215018,0.24001772526734744,0.14866520621681203,0.007990854549774593,0.0077753697510479025
Stevie Wonder,My Cherie Amour,0.22016439682484856,0.017067030918307333,0.01690686537794138,0.2081897181868557,0.5376719886920469
Stevie Wonder,All I Do,0.00252126653153544,0.06613769761163796,0.0025001497017601896,0.9263619733529576,0.0024789128021088015
U2,One,0.007426419607517078,0.4729847762218563,0.19605952660744044,0.31621552576583933,0.007313751797346825
U2,With or Without You,0.7939265361003521,0.14529221384466826,0.02047107987782341,0.020179823954131305,0.020130346223024977
U2,I Still Haven’t Found What I’m Looking For,0.036122056140385085,0.03333730846657054,0.8628256985431692,0.034357323596710475,0.033357613253164636
U2,Sunday Bloody Sunday,0.21381516169805548,0.010565181127418747,0.7543974609452269,0.0106646568063986,0.010557539422900306
U2,Pride (In the Name of Love),0.00630620359454544,0.9752204119826623,0.006153682374237579,0.006087941916445574,0.00623176013210912
U2,Beautiful Day,0.6868048580990705,0.07940774620918835,0.008252851490626375,0.008178314217303962,0.21735622998381088
U2,Where the Streets Have No Name,0.01425086801682305,0.8222266769938432,0.0916501641529565,0.013707782489371413,0.05816450834700588
U2,Get Out of Your Own Way,0.7579790640429053,0.13779330270571113,0.006968828711208921,0.0071389572833838065,0.09011984725679088
U2,Every Breaking Wave,0.20069412538306822,0.29313229532878654,0.012816347789732193,0.480761117599168,0.012596113899245164
U2,New Year’s Day,0.859143980174119,0.11826532689250521,0.007394675220709192,0.007258147615149004,0.007937870097517546
U2,Song for Someone,0.7021131934821312,0.006719198873365436,0.15554369023783243,0.006765479568982706,0.12885843783768827
U2,You’re The Best Thing About Me,0.15541520528140784,0.029985599062094408,0.11098657466071442,0.1418411667022127,0.5617714542935707
U2,Vertigo,0.011762962537300596,0.4778354110081725,0.2543630759039845,0.2446197719217041,0.011418778628838175
U2,All I Want Is You,0.20742793624321598,0.7202438304219001,0.05212599900744645,0.010124420953979706,0.010077813373457818
U2,Bad,0.9628798000780671,0.00927231048777667,0.009252449268580874,0.00936810138351214,0.009227338782063423
U2,Ordinary Love,0.009639141278652617,0.7218760054380182,0.2498424056894547,0.009290491352115937,0.009351956241758554
U2,The Troubles,0.008117633966197066,0.008010254959589489,0.10058453395054415,0.008301205755474965,0.8749863713681943
U2,Stuck in a Moment You Can’t Get Out Of,0.4645742203062727,0.04481200683414787,0.31945590933471896,0.16235355666966025,0.008804306855200235
U2,American Soul,0.008690517951184923,0.008539497355790123,0.5771625210546594,0.008629250570573874,0.3969782130677917
U2,The Miracle (Of Joey Ramone),0.2523169235543491,0.07925987925568172,0.012915562445637793,0.6423886601188801,0.01311897462545143
